150	biblio-913001	"En respuesta a carta al editor del Dr. Javier Rosa, por ""Estudio multicéntrico no intervencional en pacientes con artritis reumatoidea tratados con tocilizumab"""	"En relación al artículo ""Estudio multicéntrico no intervencional en pacientes con artritis reumatoidea tratados con tocilizumab"" publicado en la Revista Argentina de Reumatología 2017; 28(3):23-28, quiero destacar que este estudio es parte del estudio global ACT uP. El objetivo primario del estudio fue observar, en la práctica clínica habitual, los patrones de uso de Tocilizumab en pacientes con AR con respecto a la adherencia y al cumplimiento de las recomendaciones aprobadas en el prospecto y, como objetivo secundario, observar la efectividad, seguridad y las características demográficas de los pacientes que inician tratamiento con tocilizumab, así como también las modificaciones de dosis"	2018-01-01 00:00:00	2018-09-12 00:00:00	AR423.1	['Anticuerpos Monoclonales', 'Artritis Reumatoide']	0
296	biblio-915643	Uso de medicina alternativa y su relación con el nivel socioeconómico, el estado de salud del paciente y el nivel de satisfacción de la medicina convencional en pacientes que acuden a consultorio externo de medicina general del Hospital II ESSALUD Huánuco durante el período de agosto a octubre del 2015	La presente investigación tiene por objetivo: Determinar la prevalencia del uso de medicina alternativa y su relación con el nivel socioeconómico, el estado de salud del paciente y el nivel de satisfacción de la medicina convencional en pacientes que acuden a consultorio externo de Medicina General del Hospital II EsSalud Huánuco, 2015. Diseño: Se realizó un estudio observacional, transversal, retrospectivo, en pacientes que acuden a consultorio externo de Medicina General del Hospital II EsSalud Huánuco en el 2015; para determinar los factores relacionados al uso de medicina alternativa, los datos se obtuvieron a partir de entrevistas. Se contó con una muestra de 278 sujetos, obtenida mediante muestreo probabilístico aleatorio simple para estudios descriptivos transversales. Se estableció asociación estadística (p<0,05) con Chi2 para variables cualitativas. Resultados: La prevalencia del Uso de Medicina Alternativa en pacientes de consultorio externo fue 255 (91,7%). Entre las características clínicas se encontró 226 pacientes (81,3%) con nivel socioeconómico bajo, los problemas de salud más frecuentes fueron los problemas gastrointestinales 139 (50%) y problemas musculo esqueléticos 113 (40,6%). El nivel de satisfacción de la mayoría de pacientes fue baja 95 (34,2%), seguida de moderada 94 (33,8%) y alta 89 (32,0%). En el análisis bivariado de las variables en estudio de los pacientes participantes que usan o no medicina alternativa no se encontró asociaciones estadísticamente significativas (p>0,05). Conclusiones: La prevalencia del Uso de Medicina Alternativa en pacientes de consultorio externo fue 255 (91,7%). No se halló asociaciones estadísticamente significativas entre el uso de medicina alternativa y las variables nivel socioeconómico, el estado de salud del paciente y el nivel de satisfacción de la medicina convencional.	2017-01-01 00:00:00	2018-10-03 00:00:00	BR1.1	['Humanos', 'Masculino', 'Femenino', 'Adulto', 'Terapias Complementarias', 'Medicina Tradicional', 'Antropología Cultural', 'Perú']	['Perú']
345	biblio-916570	Características epidemiológicas de la violencia contra la mujer en el Distrito Federal, Brasil, 2009-2012	OBJETIVO: describir las características epidemiológicas de los casos de violencia contra la mujer denunciados en el Distrito Federal, Brasil, en el período 2009-2012. MÉTODOS: estudio descriptivo de casos de violencia contra la mujer entre 18 y 59 años de edad registrados en el Sistema Nacional de Enfermedades de Declaración Obligatoria (Sinan). RESULTADOS: 1.924 notificaciones fueron registradas, los autores fueron identificados como desconocidos (25,7%) o cónyuges (19,0%) de las víctimas; predominaron victimas de color pardo (25,0%) y agresiones en el entorno doméstico (38,5%); en cuanto al tipo de violencia, predominó la forma física (46,8%) por la fuerza (48,0%) siendo los órganos genitales (15,7%) y cabeza (12,9%) las regiones más afectadas. CONCLUSIÓN: entre los casos notificados, la violencia física fue predominante, en ambientes domésticos y perpetrados por agresores desconocidos: fueron identificadas fallas en el registro de notificaciones, lo que evidencia la necesidad de mejorar la calidad del sistema y capacitación de profesionales.	2016-06-01 00:00:00	2018-10-11 00:00:00	BR275.1	['Humanos', 'Femenino', 'Adulto', 'Persona de Mediana Edad', 'Mujeres Maltratadas', 'Violencia de Género', 'Violencia contra la Mujer', 'Estudios Ecológicos', 'Monitoreo Epidemiológico', 'Notificación']	['Estudios Ecológicos', 'Monitoreo Epidemiológico', 'Notificación']
17	biblio-927353	Valores comunitarios y control de endemias: cultura, control social y salud en los Campesinos del Norte Andino Peruano	Aborda las relaciones complejas que se establecen entre comunitarios, procesos sociales locales y organizaciones comunitarias de salud en las prácticas rurales de control comunitario de enfermedades transmisibles. Se describe y discute la existencia de un conjunto de prácticas rurales comunitarias en las experiencias de control de agentes comunitarios de salud campesinos en el norte andino peruano (Cajamarca), resaltando temas de ética popular y la influencia de los valores comunitarios el las prácticas sanitarias de los campesinos. Propone que los valores comunitarios - solidaridad, reciprocidad, compromiso, opción, y apoyo social - se expresan en las lógicas colectivas de la práctica de estas organizaciones rurales de salud. Y que estos valores configuran estilos organizacionales y de accióndistintos entre los abordajes formal (oficial) e informal (comunitario) de control de enfermedades infecciones en las poblaciones rurales. Se describe en detalle las experiencias de control de tres organizaciones de agentes comunitarios de salud en Cajamarca; y también dos procesos socioculturales que las influenciaron: la Iglesia Católica progresista local y el movimiento regional de las Rondas Campesinas. Sugiero un nuevo tipo de lógica para el control de endemias, que se base en vivencias de comunidad, acción y solidaridad; contra algunos principios hegemónicos actuales en los programas formales de salud pública y comunitaria: aquellos basados en lógicas estadísticas, centradas en el poder y lógica de la Medicina, en la desigualdad y en la ausencia de emociones. Partiendo de ese reconocimiento es posible comenzar a construir una diversidad de saludes públicas, inclusivas, respetuosas y solidarias.	1997-01-01 00:00:00	1998-06-18 00:00:00	BR526.1	['Control de Enfermedades Transmisibles', 'Participación de la Comunidad', 'Salud Pública', 'Técnicos Medios en Salud']	['Técnicos Medios en Salud']
232	biblio-946637	Trayectoria profesional de egresados del curso de Medicina da Universidad de Campinas, São Paulo, Brasil: la mirada del ex-alumno en la evaluación del programa	La Facultad de Ciencias Médicas de Unicamp implantó una amplia reforma curricular que antecedió a las directrices curriculares nacionales de 2001. Se analizó la trayectoria profesional y el impacto de la reforma curricular en la formación a partir de la percepción de los egresados. Alumnos concluyentes de la promoción 1991-2005 compusieron el grupo pre-reforma y los de 2006-2012 el grupo post-reforma, recibiendo un cuestionario semi-estructurado, on line, por e-mail y redes sociales. Se obtuvieron 213 (15,8%) respuestas del grupo pre-reforma y 126 (16,1%) del post-reforma. Se encontró poca dispersión geográfica de los ex-alumnos, ocupación de 2,4 puestos de trabajo/médico, comprensión de la residencia como necesaria, mayor frecuencia a cursos preparatorios en el grupo post-reforma y sugerencia de inclusión de administración/gestión en salud en el currículo. La integración entre áreas básicas/clínicas presentó una mejora significativa post-reforma. La percepción sobre la graduación fue altamente positiva. El estudio contribuyó para implantar el acompañamiento sistemático de egresados en el curso de Medicina.(AU)	2018-01-01 00:00:00	2018-10-17 00:00:00	BR1.1	['Educación Médica', 'Evaluación Educacional', 'Internado y Residencia', 'Facultades de Medicina', 'Brasil']	['Brasil']
157	biblio-946646	Papel docente en el fortalecimiento de las políticas de integración enseñanza-servicio-comunidad: contexto de las escuelas médicas brasileñas	Este artículo analiza la participación e integración de docentes en los servicios asistenciales de Salud a partir de la percepción de actores institucionales de escuelas médicas en Brasil. Se trata de un estudio cualitativo que utilizó para colecta de datos el instrumento Método de la Rueda y análisis de contenido como técnica de análisis de los datos. En la investigación participaron 41 cursos de graduación en Medicina, siendo 18 privados y 23 públicos. Los resultados muestran que la participación docente y la integración enseñanza-servicio se limitan al cumplimiento de acciones previstas en los proyectos pedagógicos de los cursos, algunas veces fuera del contexto de la realidad de los servicios. Se concluye que para fortalecer políticas de integración enseñanza-servicio-comunidad es necesario invertir en formación docente, sensibilizando a los profesionales de la enseñanza para una efectiva integración con el sistema de Salud y reconocimiento de su papel social como agente de cambios.(AU)	2018-01-01 00:00:00	2018-10-17 00:00:00	BR1.1	['Educación Médica', 'Docentes', 'Capacitación de Recursos Humanos en Salud', 'Brasil', 'Internado y Residencia', 'Programas Nacionales de Salud']	['Brasil', 'Internado y Residencia', 'Programas Nacionales de Salud']
99	biblio-947078	Representaciones sociales, zona muda y prácticas sociales femeninas sobre envejecimiento y rejuvenecimiento	El presente estudio tuvo como objetivo investigar las representaciones sociales de la zona muda y las prácticas femeninas sobre envejecimiento y rejuvenecimiento. Participaron 40 mujeres con edad entre 30 y 60 años. La mitad utilizaba procedimientos rejuvenecedores no invasivos, y la otra mitad hacía uso de procedimientos rejuvenecedores invasivos o mínimamente invasivos. Fueron presentadas a las participantes historias sobre prácticas rejuvenecedoras utilizadas por dos mujeres. La Mujer 1 adopta procedimientos rejuvenecedores no invasivos, y la Mujer 2 adopta procedimientos invasivos. Las participantes representaron a la Mujer 1 como alguien que debe trabajar mucho, como profesora, mientras que la Mujer 2 tendría buenas condiciones financieras trabajando en el ramo de la estética. La Mujer 1 es considerada, principalmente por el grupo de mujeres que adoptan prácticas de rejuvenecimiento no invasivas, como feliz y altruista, mientras que la Mujer 2 es señalada como infeliz y egoísta por el mismo grupo.	2018-08-01 00:00:00	2018-10-22 00:00:00	BR512.1	['Humanos', 'Femenino', 'Adulto', 'Rejuvenecimiento', 'Envejecimiento', 'Apariencia Física']	['Apariencia Física']
101	biblio-947130	Guías de Práctica Clínica para el Tratamiento del Tabaquismo, Chile 2017	El propósito de esta guía es presentar recomendaciones basadas en evidencia sobre las intervenciones disponibles para dejar de fumar. Su audiencia objetivo corresponde a todos los profesionales de la salud y su población objetivo corresponde a personas fumadoras atendidas en ambientes ambulatorios u hospitalarios, además de poblaciones especiales como embarazadas, adolescentes y pacientes con enfermedad psiquiátrica (compensada por al menos tres meses).	2017-11-01 00:00:00	2018-10-22 00:00:00	BR1.1	['Humanos', 'Bupropión', 'Cese del Hábito de Fumar', 'Tabaquismo', 'Tabaquismo', 'Vareniclina', 'Chile']	['Chile']
56	biblio-947391	Inteligencia emocional: una revisión de la literatura internacional	El concepto de Inteligencia Emocional (IE), entendida como la capacidad de procesar la información emocional y utilizarlos de forma adaptativa, completa veintiséis años. Dentro de este recorrido existen dudas acerca de la existencia de esta construcción, así como diferentes concepciones de la IE. El objetivo de este trabajo es examinar el escenario de investigación sobre el tema a nivel internacional, en busca de una mejor comprensión de la situación actual del desarrollo de la zona. Por lo tanto, se llevó a cabo un análisis de los artículos publicados en la base de datos PsycArticles de la American Psychological Associotian (APA) con la palabra clave inteligencia emocional que resultó en 79 estudios, de los cuales 44 cumplieron los criterios de inclusión establecidos. Todos los artículos encontrados se refieren a estudios empíricos. La mayoría de los estudios trataron de relacionar IE a otros conceptos o analizar las propiedades psicométricas de los instrumentos de medición. Una nueva investigación sobre los programas de intervención para la promoción y la evaluación de su eficacia IE se sugieren.	2018-08-01 00:00:00	2018-10-24 00:00:00	BR512.1	['Inteligencia Emocional', 'Inteligencia', 'Revisión']	['Revisión']
269	biblio-947632	Ambivalencias de ser madre: un estudio de caso en la psicologia hospitalaria	La gestación, aunque vivida por muchas mujeres, no se trata de una experiencia igual para todas. Diversos aspectos sociales e subjetivos influencian este periodo. Así, las intervenciones del profesional de psicología se muestran relevantes, porque actúan posibilitando el encuentro de la mujer con el ejercicio de la maternidad a su manera. En este artículo presentamos un estudio de caso de una madre atendida en un hospital público de Brasilia. Particularmente, buscamos reflexionar sobre las ambivalencias presentes en la experiencia de la maternidad. En este caso, el sentimiento de culpa de la madre llevó a asociar el actual rechazo del bebé con la negativa inicial del embarazo. Así, el lugar simbólico cedido al bebé, como la historia materna fueron elementos cruciales desarrollados en los atendimientos. Desde el caso investigado, se percibió la importancia de discutir algunas ambivalencias, conflictos y cuestionamientos que impregnan la maternidad, oponiéndose a una tendencia social a idealizarla.	2018-08-01 00:00:00	2018-10-25 00:00:00	BR512.1	['Humanos', 'Femenino', 'Adulto', 'Embarazo', 'Embarazo', 'Responsabilidad Parental']	['Embarazo', 'Responsabilidad Parental']
157	biblio-954324	Papel docente en el fortalecimiento de las políticas de integración enseñanza-servicio-comunidad: contexto de las escuelas médicas brasileñas	Este artículo analiza la participación e integración de docentes en los servicios asistenciales de Salud a partir de la percepción de actores institucionales de escuelas médicas en Brasil. Se trata de un estudio cualitativo que utilizó para colecta de datos el instrumento Método de la Rueda y análisis de contenido como técnica de análisis de los datos. En la investigación participaron 41 cursos de graduación en Medicina, siendo 18 privados y 23 públicos. Los resultados muestran que la participación docente y la integración enseñanza-servicio se limitan al cumplimiento de acciones previstas en los proyectos pedagógicos de los cursos, algunas veces fuera del contexto de la realidad de los servicios. Se concluye que para fortalecer políticas de integración enseñanza-servicio-comunidad es necesario invertir en formación docente, sensibilizando a los profesionales de la enseñanza para una efectiva integración con el sistema de Salud y reconocimiento de su papel social como agente de cambios.(AU)	2018-01-01 00:00:00	2018-10-05 00:00:00	BR33.1	['Humanos', 'Facultades de Medicina', 'Servicios de Salud Comunitaria', 'Educación Médica', 'Docentes', 'Brasil']	['Brasil']
232	biblio-954325	Trayectoria profesional de egresados del curso de Medicina da Universidad de Campinas, São Paulo, Brasil: la mirada del ex-alumno en la evaluación del programa	La Facultad de Ciencias Médicas de Unicamp implantó una amplia reforma curricular que antecedió a las directrices curriculares nacionales de 2001. Se analizó la trayectoria profesional y el impacto de la reforma curricular en la formación a partir de la percepción de los egresados. Alumnos concluyentes de la promoción 1991-2005 compusieron el grupo pre-reforma y los de 2006-2012 el grupo post-reforma, recibiendo un cuestionario semi-estructurado, on line, por e-mail y redes sociales. Se obtuvieron 213 (15,8%) respuestas del grupo pre-reforma y 126 (16,1%) del post-reforma. Se encontró poca dispersión geográfica de los ex-alumnos, ocupación de 2,4 puestos de trabajo/médico, comprensión de la residencia como necesaria, mayor frecuencia a cursos preparatorios en el grupo post-reforma y sugerencia de inclusión de administración/gestión en salud en el currículo. La integración entre áreas básicas/clínicas presentó una mejora significativa post-reforma. La percepción sobre la graduación fue altamente positiva. El estudio contribuyó para implantar el acompañamiento sistemático de egresados en el curso de Medicina.(AU)	2018-01-01 00:00:00	2018-10-05 00:00:00	BR33.1	['Humanos', 'Práctica Profesional', 'Facultades de Medicina', 'Curriculum']	0
78	biblio-954333	Integración de instituciones de enseñanza superior con sistemas municipales de salud a la luz de una tipología de la colaboración interprofesional	El objetivo de este estudio fue investigar el proceso de colaboración interprofesional entre los directores, docentes de instituciones de enseñanza superior (IES), gestores de los Sistemas Municipales de Salud y profesionales de la Estrategia de Salud de la Familia de dos ciudades para expansión de la enseñanza superior en Salud en Ceará. Se trató de un estudio analítico de casos múltiples. Se utilizó la investigación documental y entrevistas semi-estructuradas con 75 gestores y profesionales de la salud, directores y docentes de IES. El corpus de datos se presentó para un análisis temático anclado en una Tipología de la Colaboración Inter-profesional. Los resultados muestran que en Sobral la colaboración entre los actores mencionados se encuentra en desarrollo, mientras que en Juazeiro do Norte todavía es incipiente. Los elementos facilitadores fueron la claridad de los beneficios de la integración para la calidad de la atención y la formación profesional, la institucionalización y la gestión participativa del proceso.(AU)	2018-01-01 00:00:00	2018-10-05 00:00:00	BR33.1	['Humanos', 'Facultades de Medicina', 'Servicios de Integración Docente Asistencial', 'Sistemas Locales de Salud', 'Relaciones Interprofesionales', 'Gestión en Salud', 'Programas de Graduación en Enfermería']	['Gestión en Salud', 'Programas de Graduación en Enfermería']
147	biblio-958072	Rigidez matinal en artritis reumatoidea: su relevancia en la evaluación de la enfermedad	En los últimos años, hemos visto importantes cambios en los criterios de clasificación, medidas de evaluación y pautas de tratamiento de la Artritis Reumatoidea (AR). Tanto los avances en el conocimiento fisiopatogénico de la enfermedad como los resultados a largo plazo de las cohortes de seguimiento longitudinales, han evidenciado la gravedad de la AR cuando ésta queda librada a su historia natural, viéndose esto reflejado en su potencial de progresión del daño articular y discapacidad, deterioro marcado de la calidad de vida y aumento de la mortalidad. Esa información pronóstica puso en evidencia la necesidad de un cambio de paradigma en el manejo de la enfermedad, apuntando principalmente a un diagnóstico temprano y a un tratamiento dirigido al objetivo, acompañado de un control estricto de la actividad inflamatoria. Este contexto exigió a su vez una revisión de las herramientas necesarias para diagnosticarla precozmente y evaluar adecuadamente la actividad, permitiendo los ajustes necesarios del tratamiento en búsqueda de remisión o baja actividad de la enfermedad	2017-01-01 00:00:00	2018-05-20 00:00:00	AR1.2	['Artritis Reumatoide', 'Rigidez Muscular']	0
234	biblio-958081	La hiperostosis esquelética idiopática difusa (DISH) como expresión de un proceso sistémico	"La Hiperostosis Esquelética Idiopática Difusa es una condición caracterizada por la calcificación y/u osificación de los tejidos blandos, principalmente entesis, ligamentos y cápsulas articulares. En 1950, Forestier y Rotés-Querol publicaron una serie denominándola ""hiperostosis anquilosante vertebral senil"" y la distinguieron como entidad nosológica separada de la espondiloartrosis y la espondilitis anquilosante"	2017-01-01 00:00:00	2018-05-20 00:00:00	AR1.2	['Hiperostosis', 'Hiperostosis Esquelética Difusa Idiopática']	0
150	biblio-958090	"En respuesta a carta al editor del Dr. Javier Rosa, por ""Estudio multicéntrico no intervencional en pacientes con artritis reumatoidea tratados con tocilizumab"""	"En relación al artículo ""Estudio multicéntrico no intervencional en pacientes con artritis reumatoidea tratados con tocilizumab"" publicado en la Revista Argentina de Reumatología 2017; 28(3):23-28, quiero destacar que este estudio es parte del estudio global ACT uP. El objetivo primario del estudio fue observar, en la práctica clínica habitual, los patrones de uso de Tocilizumab en pacientes con AR con respecto a la adherencia y al cumplimiento de las recomendaciones aprobadas en el prospecto y, como objetivo secundario, observar la efectividad, seguridad y las características demográficas de los pacientes que inician tratamiento con tocilizumab, así como también las modificaciones de dosis"	2018-01-01 00:00:00	2018-05-20 00:00:00	AR1.2	['Artritis Reumatoide', 'Terapéutica']	0
141	biblio-964588	Características del uso de Internet en los cibercafés	En este artículo se analizan las características del uso de Internet en una muestra de 93 jóvenes usuarios de cibercafés de la ciudad de Concepción (Chile). Fueron evaluados mediante dos instrumentos: el Cuestionario de Datos Sociodemográficos y Hábitos de Uso de Internet y el Cuestionario de Experiencias Relacionadas con Internet (CERI), que evalúa específicamente el uso problemático de la red. Los resultados mostraron que la mayor parte de los usuarios de los cibercafés eran hombres que utilizaban Internet con fines lúdicos o de comunicación. El tiempo medio de uso era de 2.5 horas por sesión, y la aplicación más utilizada era el correo electrónico. Los usuarios con puntuaciones más altas en el CERI eran aquellos que utilizaban los juegos de rol online (MMORPG) y Youtube. En estos casos, la principal motivación para el juego era de carácter social-relacional, todos eran hombres y pasaban hasta 12 horas seguidas en el cibercafé.	2016-04-01 00:00:00	2018-11-16 00:00:00	CL58.1	['Humanos', 'Masculino', 'Femenino', 'Niño', 'Adolescente', 'Adulto', 'Internet', 'Problema de Conducta', 'Medicina de las Adicciones', 'Chile', 'Encuestas y Cuestionarios']	['Chile', 'Encuestas y Cuestionarios']
181	biblio-964783	Hombres violentos contra la pareja: ¿tienen un trastorno mental y requieren tratamiento psicológico?	Hay muchas razones por las que los hombres maltratadores contra la pareja deben recibir tratamiento psicológico. En este artículo se analizan los transtornos más relevantes, tales como el abuso de alcohol/drogas, los celos patológicos y los transtornos de personalidad (antisocial, límite, narcisista y paranoide), así como los déficits psicológicos de estas personas, tales como el descontrol de la ira, las dificultades emocionales, las distorsiones cognitivas, la baja autoestima y los déficits de comunicación y de solución de problemas. Se describen las tipologías de hombres maltratadores más relevantes y se señala su importancia para la planificación del tratamiento individualizado. La inclusión de medidas penales y de tratamiento psicológico es posible. Se analiza la motivación para el tratamiento y se señalan las principales vías de intervención terapéutica, así como los resultados obtenidos. Por último, se comentan las líneas de investigación más urgentes para el futuro.	2016-04-01 00:00:00	2018-11-20 00:00:00	CL58.1	['Humanos', 'Masculino', 'Psicología', 'Maltrato Conyugal', 'Terapéutica', 'Violencia contra la Mujer', 'Trastornos Mentales']	0
173	biblio-965001	Intervenciones basadas en la mentalización para padres y educadores: una revisión sistemática	Estudios recientes han mostrado la importancia de la mentalización y/o función reflexiva de los cuidadores como una de las variables que predice el desarrollo de esta habilidad y el apego seguro en el niño/a. A partir de estos antecedentes se revisa la literatura existente sobre intervenciones psicológicas focalizadas en promover la mentalización en padres y/o personal educativo de niños/as en etapa preescolar. Se consideran 17 estudios publicados entre los años 2000 y 2013. Los resultados muestran que gran parte de los estudios analizan y desarrollan modelos teóricos, siendo incipientes aquellos que consideran los estudios acerca de intervenciones basadas en la mentalización dirigidas a padres y/o agentes educativos. Dentro de estos últimos la mayoría están orientados a intervenciones tempranas en niños/as de 0 a 3 años, siendo escasos los estudios en preescolares (3 a 5 años de edad) dentro de un contexto educativo que reportan los efectos en los niños/as.	2016-04-01 00:00:00	2018-11-22 00:00:00	CL58.1	['Humanos', 'Masculino', 'Femenino', 'Recién Nacido', 'Lactante', 'Preescolar', 'Adulto', 'Persona de Mediana Edad', 'Padres', 'Cuidado del Niño', 'Jardines Infantiles', 'Teoría de la Mente', 'Personal Docente']	0
278	biblio-965162	Perfil del psicópata institucionalizado sin comportamiento criminal previo a su entrada en prisión	La inclusión en el PCL-R del comportamiento criminal previo como criterio para la evaluación de la psicopatía en las prisiones, supone que los individuos evaluados como psicópatas en la comunidad por sus consistencias de personalidad no sean detectados al llegar a prisión. Se pretende establecer el perfil diferencial del psicópata no detectado frente al psicópata criminal a nivel familiar, educativo, de consumo y delictivo. La muestra está conformada por 352 internos en prisión que fueron evaluados mediante el PCL-R. Los resultados obtenidos confirman que el psicópata no detectado presenta mismas consistencias de personalidad que el psicópata criminal, difiriendo en el estilo de vida; exhibe variables moderadoras durante su desarrollo que le han mantenido alejado del comportamiento criminal; no ha tenido un estilo de vida delictivo, pero mantiene la misma capacidad que el psicópata criminal para la comisión de los delitos más graves, siendo víctimas más frecuentes familiares y parejas.	2016-07-01 00:00:00	2018-11-23 00:00:00	CL58.1	['Humanos', 'Masculino', 'Femenino', 'Adulto', 'Persona de Mediana Edad', 'Anciano', 'Prisiones', 'Modificador del Efecto Epidemiológico', 'Población Institucionalizada', 'Conducta Criminal', 'Trastorno de Personalidad Antisocial']	0
75	biblio-965163	Ajuste psicosocial en adolescentes víctimas frecuentes y víctimas ocasionales de violencia de pareja	El objetivo de esta investigación es analizar el ajuste psicosocial en los adolescentes víctimas de violencia de pareja, considerando posibles diferencias en función de la frecuencia de la victimización y del sexo de los adolescentes. Los indicadores del ajuste psicológico y social analizados son el ánimo depresivo, los sentimientos de soledad, el autoconcepto, la satisfacción con la vida y la calidad de la comunicación con el padre y la madre. Participaron 672 adolescentes españoles (325 chicas, 347 chicos), entre 12 y 19 años (M = 14.45; DT = 1.62). Los resultados indicaron que los adolescentes, chicos y chicas, en situación frecuente de victimización presentan menor autoconcepto familiar, más problemas de comunicación con la madre, mayor ánimo depresivo y sentimientos de soledad y menor satisfacción con la vida que los adolescentes cuya victimización es ocasional. Estos resultados muestran la necesidad de diferenciar entre ambos grupos de adolescentes víctimas de la violencia de pareja.	2016-07-01 00:00:00	2018-11-23 00:00:00	CL58.1	['Humanos', 'Masculino', 'Femenino', 'Niño', 'Adolescente', 'Adulto', 'Ajuste Emocional', 'Violencia de Pareja', 'Satisfacción Personal', 'Autoimagen', 'Comunicación Social', 'Depresión', 'Soledad']	['Satisfacción Personal', 'Autoimagen', 'Comunicación Social', 'Depresión', 'Soledad']
84	biblio-966104	Identificando un conjunto de imágenes provocadoras de miedo del International Affective Picture System (IAPS) en una muestra chilena	El objetivo del presente estudio fue identificar, en una muestra chilena, un conjunto válido de imágenes provocadoras de miedo a partir de un conjunto de imágenes del IAPS (Lang, Bradley, & Cuthbert, 2008). Para ello, se analizaron las calificaciones categoriales y dimensionales de las imágenes observadas por 60 participantes, evaluando la existencia de diferencias en función del sexo del examinado. Asimismo, se estudiaron posibles diferencias transculturales, comparando los resultados obtenidos con los hallazgos de Barke, Stahl y Kröner-Herwig (2012), cuya metodología fue similar a la utilizada en este trabajo. Así, 60 voluntarios chilenos (30 mujeres) con una media de 22,3 años, puntuaron 146 imágenes del IAPS respecto a la elección de las emociones y las calificaciones de valencia, excitación y dominio. Se identificaron seis imágenes que provocaron más miedo que cualquier otra emoción. En comparación con la muestra alemana, el grupo chileno evaluó las imágenes con mayor excitación y valencia.	2016-12-01 00:00:00	2018-11-30 00:00:00	CL58.1	['Humanos', 'Masculino', 'Femenino', 'Imágenes (Psicoterapia)', 'Estudios de Evaluación', 'Miedo', 'Chile']	['Chile']
101	biblio-966111	Guías de Práctica Clínica para el Tratamiento del Tabaquismo, Chile 2017	El propósito de esta guía es presentar recomendaciones basadas en evidencia sobre las intervenciones disponibles para dejar de fumar. Su audiencia objetivo corresponde a todos los profesionales de la salud y su población objetivo corresponde a personas fumadoras atendidas en ambientes ambulatorios u hospitalarios, además de poblaciones especiales como embarazadas, adolescentes y pacientes con enfermedad psiquiátrica (compensada por al menos tres meses).	2017-11-01 00:00:00	2018-11-30 00:00:00	BR1.1	['Humanos', 'Tabaquismo', 'Cese del Uso de Tabaco', 'Bupropión', 'Vareniclina', 'Nicotina']	['Bupropión', 'Vareniclina', 'Nicotina']
31	biblio-969189	Manual de habilidades sociales en adolescentes escolares	Constituye un instrumento de abordaje transdisciplinario en el área psicoeducativa que activará en los profesionales involucrados, el compromiso de generar una corriente de participación, tanto de las familias como de los componentes educativos. Consta de 5 módulos: comunicación, autoestima, control de la ira, valores, toma de decisiones.	2005-01-01 00:00:00	2019-01-17 00:00:00	PE18.1	['Conducta Social', 'Educación Basada en Competencias', 'Valores Sociales']	['Valores Sociales']
357	biblio-969830	La satisfacción de pacientes en diálisis en relación con los cuidados del enfermero	Objetivo: analizar la satisfacción de los pacientes en tratamiento de diálisis en relación con los cuidados de enfermería. Método: estudio descriptivo, de abordaje cuantitativa de campo, realizado entre mayo y agosto de 2016, en un hospital universitario de Río de Janeiro. La muestra consistió en 37 pacientes en hemodiálisis o diálisis peritoneal en el hospital por tiempo igual o superior a tres meses, mayores de 18 años. Se utiliza, para la recolección de datos, el instrumento de satisfacción del paciente. Resultados: el promedio de satisfacción general de los pacientes fue de 3,89 para los tres ítems: educación, confianza y teórico-práctico. Los pacientes de hemodiálisis presentaron un promedio de satisfacción de 3,69 y los pacientes de diálisis peritoneal de 4,44. Conclusión: los pacientes en tratamiento de diálisis del hospital están satisfechos con la atención de enfermería que se les proporciona.	2018-12-01 00:00:00	2019-01-28 00:00:00	BR1366.1	['Humanos', 'Masculino', 'Femenino', 'Adolescente', 'Adulto', 'Persona de Mediana Edad', 'Anciano', 'Anciano de 80 o más Años', 'Diálisis Renal', 'Satisfacción del Paciente', 'Unidades de Hemodiálisis en Hospital', 'Atención de Enfermería', 'Brasil', 'Epidemiología Descriptiva', 'Estudios Transversales']	['Brasil', 'Epidemiología Descriptiva', 'Estudios Transversales']
159	biblio-970937	Custodia Compartida: Las Vivencias de Hijas Adolescentes	Este artículo presenta los resultados de una investigación cualitativa, cuyo objetivo es comprender las experiencias de custodia compartida desde el punto de vista de hijas adolescentes. El método escogido fue lo del estudios de caso múltiples. Han integrado este estudio tres familias, con hijas adolescentes, con experiencia de custodia compartida, cuyos padres han sido clientes del Núcleo de Asistencia Judiciaria, órgano vinculado a una Institución Pública de Educación Superior, del sur de Brasil. Como instrumento de recolección de datos, se utilizó el análisis documental en los prontuarios de los clientes de la institución referida, el llenado de un formulario con los padres y con las adolescentes y una entrevista semidirigida realizada con las adolescentes. El análisis de los datos fue realizado según la técnica de análisis de contenido. Los resultados indican que las adolescentes experimentan de forma satisfactoria la custodia compartida, siendo ésta evaluada como una importante estrategia para el mantenimiento de los vínculos parentales después de la disolución conyugal. Se destaca, todavía, que las adolescentes apuntaron algunas dificultades vividas en las relaciones con sus padres, sin embargo, parece que éstas no inviabilizan la vivencia de esa modalidad de custodia....(AU)	2018-10-01 00:00:00	2019-02-13 00:00:00	BR1552.1	['Humanos', 'Femenino', 'Niño', 'Adolescente', 'Psicología', 'Adolescente', 'Responsabilidad Parental', 'Relaciones Familiares']	0
